order_id,customer_id,staff_id,table_number,order_datetime,total_amount
3865,356,12,12,2023-12-27 11:00:00,111.27
3866,216,1,12,2023-11-06 16:00:00,93.11
3867,972,22,17,2023-10-06 10:00:00,84.2
3868,555,19,7,2023-09-17 12:00:00,61.26
3869,887,19,15,2023-08-31 19:00:00,76.59
3870,23,6,24,2023-08-15 11:00:00,20.36
3871,155,13,17,2023-11-15 04:00:00,107.23
3872,1210,19,10,2023-02-26 21:00:00,69.82
3873,249,13,23,2023-11-03 00:00:00,14.41
3874,749,22,20,2023-05-14 09:00:00,111.19
3875,805,21,6,2023-07-18 00:00:00,63.82
3876,134,4,9,2023-09-11 19:00:00,105.54
3877,321,24,15,2023-10-03 14:00:00,104.26
3878,390,2,16,2023-03-05 09:00:00,99.73
3879,434,15,21,2023-11-10 09:00:00,16.75
3880,1046,12,8,2023-10-01 07:00:00,37.18
3881,873,7,16,2023-03-09 15:00:00,106.31
3882,1624,20,5,2023-05-11 14:00:00,108.89
3883,1689,18,18,2023-08-31 12:00:00,60.39
3884,1149,23,20,2023-07-28 02:00:00,58.4
3885,1103,13,14,2023-07-15 16:00:00,29.27
3886,858,17,2,2023-03-19 19:00:00,116.53
3887,1992,4,23,2023-04-28 15:00:00,33.45
3888,51,25,23,2023-09-12 10:00:00,31.0
3889,1752,14,3,2023-01-08 00:00:00,82.68
3890,176,20,14,2023-11-21 11:00:00,36.71
3891,870,13,7,2023-12-26 14:00:00,113.26
3892,253,3,15,2023-07-24 13:00:00,11.2
3893,966,18,17,2023-12-01 11:00:00,10.63
3894,1270,14,1,2023-07-15 01:00:00,65.54
3895,739,15,9,2023-08-03 01:00:00,63.69
3896,1130,3,22,2023-12-14 03:00:00,27.97
3897,1217,1,14,2023-08-07 02:00:00,64.4
3898,1340,24,16,2023-01-10 08:00:00,55.28
3899,302,17,21,2023-10-02 06:00:00,107.94
3900,548,3,13,2023-03-07 13:00:00,11.02
3901,1978,14,6,2023-12-24 09:00:00,117.39
3902,716,3,22,2023-12-30 00:00:00,78.68
3903,1958,13,1,2023-10-09 19:00:00,26.7
3904,779,15,21,2023-08-06 09:00:00,15.14
3905,268,18,4,2023-05-11 22:00:00,69.19
3906,1194,14,3,2023-05-26 21:00:00,35.84
3907,1010,21,17,2023-03-04 11:00:00,43.13
3908,551,3,2,2023-10-06 15:00:00,36.96
3909,1479,19,19,2023-08-07 13:00:00,81.52
3910,1675,8,20,2023-03-14 16:00:00,70.89
3911,1316,4,23,2023-03-26 23:00:00,18.58
3912,1588,4,22,2023-12-13 07:00:00,67.92
3913,1823,19,8,2023-06-10 17:00:00,97.03
3914,1825,11,15,2023-07-26 06:00:00,18.93
3915,1165,1,6,2023-10-23 07:00:00,107.87
3916,1170,8,23,2023-09-09 07:00:00,73.61
3917,1449,15,20,2023-03-14 15:00:00,114.57
3918,314,1,2,2023-05-28 13:00:00,26.3
3919,184,7,15,2023-05-31 16:00:00,119.29
3920,1688,21,20,2023-06-12 06:00:00,80.87
3921,713,20,12,2023-03-13 20:00:00,72.42
3922,128,20,3,2023-09-17 11:00:00,66.68
3923,1311,24,10,2023-06-19 06:00:00,12.6
3924,1847,11,14,2023-11-23 23:00:00,113.36
3925,1277,14,22,2023-06-28 09:00:00,80.84
3926,1802,22,14,2023-12-11 07:00:00,20.08
3927,700,16,3,2023-04-02 16:00:00,12.3
3928,386,14,1,2023-03-31 07:00:00,15.59
3929,1254,12,20,2023-05-13 13:00:00,77.03
3930,271,17,1,2023-04-30 19:00:00,77.54
3931,1795,14,2,2023-09-29 16:00:00,64.96
3932,811,10,19,2023-02-15 16:00:00,43.74
3933,415,24,24,2023-10-16 06:00:00,68.49
3934,198,14,10,2023-12-06 12:00:00,66.79
3935,1347,18,4,2023-05-14 22:00:00,12.14
3936,1080,22,4,2023-11-19 21:00:00,41.07
3937,831,9,13,2023-08-20 20:00:00,15.85
3938,1227,17,9,2023-04-30 15:00:00,109.02
3939,1807,6,7,2023-07-07 01:00:00,89.77
3940,1645,8,16,2023-07-11 23:00:00,119.57
3941,628,13,18,2023-10-09 20:00:00,43.24
3942,604,18,3,2023-09-01 02:00:00,106.63
3943,1162,5,20,2023-05-22 15:00:00,76.34
3944,1446,6,20,2023-08-13 02:00:00,59.84
3945,1839,21,10,2023-03-19 09:00:00,34.48
3946,1081,19,24,2023-11-13 20:00:00,91.22
3947,1586,4,22,2023-11-19 03:00:00,109.46
3948,1010,7,16,2023-04-10 20:00:00,35.88
3949,71,4,3,2023-04-05 05:00:00,29.29
3950,911,25,11,2023-02-24 16:00:00,86.58
3951,1938,11,10,2023-04-07 01:00:00,117.47
3952,594,12,16,2023-08-18 11:00:00,92.5
3953,1396,14,8,2023-04-25 05:00:00,41.3
3954,1641,13,9,2023-05-20 00:00:00,56.2
3955,600,10,15,2023-11-08 16:00:00,52.27
3956,514,18,21,2023-08-03 23:00:00,103.73
3957,1896,16,3,2023-02-11 13:00:00,94.85
3958,84,5,4,2023-09-22 17:00:00,74.79
3959,994,8,13,2023-04-07 15:00:00,40.25
3960,1067,14,12,2023-05-14 15:00:00,113.18
3961,1690,5,21,2023-05-30 05:00:00,81.86
3962,839,24,9,2023-05-09 14:00:00,116.75
3963,1958,8,14,2023-10-26 14:00:00,73.81
3964,606,25,19,2023-01-31 01:00:00,100.33
3965,810,6,7,2023-02-18 02:00:00,99.44
3966,133,16,16,2023-10-26 15:00:00,47.11
3967,1419,4,22,2023-01-01 16:00:00,116.04
3968,1089,12,20,2023-10-23 17:00:00,12.41
3969,290,11,5,2023-04-04 00:00:00,94.56
3970,376,3,10,2023-03-02 06:00:00,116.21
3971,769,12,18,2023-08-29 14:00:00,47.28
3972,467,5,11,2023-05-09 11:00:00,81.29
3973,1922,6,7,2023-12-11 15:00:00,71.84
3974,1237,19,14,2023-10-17 16:00:00,93.77
3975,1172,18,20,2023-11-23 17:00:00,105.28
3976,1597,16,18,2023-08-13 15:00:00,76.33
3977,471,23,11,2023-11-26 18:00:00,99.75
3978,149,11,22,2023-01-21 02:00:00,44.35
3979,88,5,12,2023-08-25 17:00:00,35.14
3980,1348,9,18,2023-11-06 21:00:00,57.37
3981,1919,3,2,2023-08-05 19:00:00,84.55
3982,396,8,23,2023-05-21 01:00:00,30.6
3983,790,6,1,2023-09-05 19:00:00,84.84
3984,1428,4,23,2023-05-28 06:00:00,53.35
3985,1106,12,10,2023-03-20 00:00:00,97.51
3986,1665,12,21,2023-10-30 10:00:00,14.05
3987,1310,25,1,2023-09-07 06:00:00,83.48
3988,1406,21,6,2023-05-27 01:00:00,81.48
3989,865,16,7,2023-05-19 08:00:00,113.5
3990,1816,10,17,2023-04-24 16:00:00,88.47
3991,1294,22,9,2023-02-09 18:00:00,97.59
3992,1316,14,7,2023-03-08 11:00:00,109.51
3993,1477,13,17,2023-04-06 08:00:00,84.26
3994,1739,9,3,2023-10-13 05:00:00,41.92
3995,24,7,16,2023-11-16 07:00:00,105.68
3996,956,12,5,2023-10-17 00:00:00,92.23
3997,1887,5,20,2023-01-31 23:00:00,56.69
3998,311,18,18,2023-03-04 06:00:00,88.16
3999,1485,4,1,2023-10-03 06:00:00,105.45
4000,1232,2,4,2023-10-17 08:00:00,117.32
4001,1816,3,23,2023-10-28 08:00:00,114.76
4002,1741,12,11,2023-01-09 15:00:00,45.79
4003,664,3,20,2023-02-15 03:00:00,56.39
4004,438,4,9,2023-04-11 12:00:00,22.05
4005,1562,6,8,2023-05-18 23:00:00,37.23
4006,706,12,8,2023-10-09 07:00:00,107.07
4007,1360,19,5,2023-11-28 13:00:00,49.69
4008,422,10,12,2023-12-24 20:00:00,78.26
4009,1774,1,1,2023-01-09 16:00:00,83.26
4010,321,17,15,2023-11-11 12:00:00,96.0
4011,1521,16,18,2023-12-26 08:00:00,30.11
4012,587,9,6,2023-04-21 16:00:00,43.53
4013,947,25,10,2023-09-01 18:00:00,59.32
4014,1187,21,14,2023-04-12 12:00:00,50.13
4015,1835,9,21,2023-08-13 17:00:00,118.12
4016,1565,23,8,2023-01-06 13:00:00,101.84
4017,1189,9,3,2023-10-29 09:00:00,62.77
4018,849,12,22,2023-01-27 14:00:00,106.72
4019,1722,23,22,2023-02-21 04:00:00,48.24
4020,1590,9,19,2023-06-17 11:00:00,96.44
4021,1319,15,12,2023-04-02 12:00:00,34.6
4022,42,2,12,2023-02-10 15:00:00,94.96
4023,1948,11,15,2023-09-13 01:00:00,60.21
4024,1309,11,7,2023-02-12 20:00:00,21.82
4025,939,8,4,2023-01-22 21:00:00,40.06
4026,387,23,21,2023-04-07 23:00:00,54.25
4027,1162,6,9,2023-04-17 02:00:00,92.42
4028,1211,21,22,2023-02-04 19:00:00,18.03
4029,910,20,16,2023-04-14 11:00:00,82.55
4030,716,7,13,2023-04-24 22:00:00,88.76
4031,431,3,4,2023-11-01 08:00:00,81.93
4032,554,8,24,2023-06-18 17:00:00,93.67
4033,1886,18,9,2023-12-13 19:00:00,29.6
4034,1440,17,21,2023-01-17 08:00:00,74.58
4035,800,11,18,2023-04-13 18:00:00,113.53
4036,426,2,15,2023-02-21 01:00:00,77.19
4037,1440,25,15,2023-04-23 17:00:00,77.25
4038,26,21,6,2023-01-20 05:00:00,91.01
4039,1395,24,11,2023-06-16 01:00:00,46.65
4040,385,19,8,2023-01-07 07:00:00,87.05
4041,56,7,21,2023-03-16 09:00:00,110.79
4042,1277,18,17,2023-09-18 02:00:00,11.2
4043,634,8,24,2023-12-06 09:00:00,105.71
4044,106,14,17,2023-09-22 20:00:00,34.05
4045,1154,7,24,2023-11-01 14:00:00,60.15
4046,849,21,18,2023-10-13 05:00:00,103.76
4047,670,4,4,2023-05-25 04:00:00,100.63
4048,376,17,15,2023-03-18 12:00:00,108.11
4049,743,5,2,2023-08-28 07:00:00,113.45
4050,967,12,2,2023-09-19 14:00:00,59.19
4051,308,9,10,2023-03-04 05:00:00,82.2
4052,91,20,3,2023-03-06 12:00:00,52.95
4053,1417,13,8,2023-08-04 03:00:00,48.58
4054,1558,25,20,2023-08-26 16:00:00,57.48
4055,802,18,7,2023-09-24 20:00:00,91.74
4056,110,20,12,2023-10-06 16:00:00,65.16
4057,1585,9,19,2023-06-02 03:00:00,99.55
4058,1665,4,15,2023-03-27 23:00:00,91.97
4059,585,21,14,2023-03-26 04:00:00,12.25
4060,340,8,16,2023-07-18 05:00:00,79.33
4061,1589,1,14,2023-09-04 19:00:00,58.02
4062,979,17,3,2023-11-03 09:00:00,60.23
4063,356,25,18,2023-12-09 08:00:00,100.02
4064,1916,9,22,2023-12-09 01:00:00,70.24
4065,168,20,6,2023-01-24 17:00:00,107.42
4066,557,13,17,2023-08-02 00:00:00,88.41
4067,1476,2,23,2023-02-26 11:00:00,70.81
4068,905,13,14,2023-12-02 16:00:00,93.0
4069,105,9,14,2023-02-04 14:00:00,14.22
4070,150,20,20,2023-08-02 19:00:00,12.98
4071,146,6,13,2023-08-14 02:00:00,19.17
4072,716,1,3,2023-02-04 18:00:00,58.13
4073,874,25,13,2023-07-26 08:00:00,35.9
4074,299,5,24,2023-02-10 09:00:00,118.27
4075,1191,3,2,2023-01-25 16:00:00,69.65
4076,1737,4,9,2023-01-11 14:00:00,82.87
4077,646,1,13,2023-04-21 21:00:00,40.67
4078,723,14,8,2023-03-18 15:00:00,45.4
4079,1072,9,16,2023-09-04 01:00:00,46.9
4080,638,24,24,2023-04-12 07:00:00,86.86
4081,239,4,3,2023-11-20 04:00:00,62.11
4082,1031,18,13,2023-08-12 01:00:00,66.95
4083,464,14,4,2023-02-10 05:00:00,75.12
4084,453,25,18,2023-03-14 09:00:00,94.57
4085,784,4,2,2023-01-21 04:00:00,19.94
4086,897,25,20,2023-11-27 21:00:00,95.46
4087,371,10,22,2023-12-08 18:00:00,71.96
4088,1573,3,21,2023-09-18 11:00:00,83.6
4089,487,23,15,2023-03-26 11:00:00,46.03
4090,1235,7,17,2023-08-06 05:00:00,55.03
4091,165,10,10,2023-11-29 22:00:00,35.43
4092,1149,13,1,2023-09-17 11:00:00,117.72
4093,1361,4,6,2023-10-18 21:00:00,64.67
4094,192,18,3,2023-02-10 08:00:00,119.57
4095,730,11,19,2023-01-19 04:00:00,63.88
4096,214,25,7,2023-03-17 09:00:00,34.17
4097,574,4,13,2023-09-30 18:00:00,65.82
4098,1352,24,13,2023-12-04 19:00:00,14.36
4099,957,14,17,2023-08-18 09:00:00,109.52
4100,381,18,1,2023-08-08 01:00:00,100.04
4101,673,8,14,2023-07-24 13:00:00,89.84
4102,1602,10,3,2023-12-20 12:00:00,77.08
4103,798,5,14,2023-01-20 05:00:00,73.78
4104,239,23,24,2023-05-15 17:00:00,119.64
4105,1556,7,1,2023-08-05 18:00:00,40.58
4106,700,12,16,2023-05-03 11:00:00,95.77
4107,1106,25,10,2023-01-04 16:00:00,73.95
4108,1387,3,13,2023-03-11 07:00:00,117.35
4109,505,4,4,2023-05-18 13:00:00,101.06
4110,202,10,9,2023-08-03 01:00:00,119.84
4111,920,4,14,2023-09-09 05:00:00,74.72
4112,1528,15,4,2023-01-18 13:00:00,32.5
4113,1668,10,10,2023-06-06 05:00:00,65.41
4114,37,21,8,2023-07-27 03:00:00,88.22
4115,644,22,23,2023-10-13 05:00:00,95.18
4116,1613,16,3,2023-07-04 17:00:00,10.06
4117,1625,15,23,2023-01-12 01:00:00,65.55
4118,1997,19,7,2023-04-29 18:00:00,35.88
4119,1426,20,10,2023-02-27 10:00:00,106.24
4120,765,19,3,2023-09-28 23:00:00,26.82
4121,1880,18,2,2023-10-26 05:00:00,83.31
4122,706,12,15,2023-07-04 00:00:00,39.27
4123,1200,25,9,2023-02-05 09:00:00,49.22
4124,545,16,15,2023-07-20 14:00:00,113.46
4125,1594,1,17,2023-06-06 20:00:00,36.45
4126,1491,16,7,2023-11-04 11:00:00,20.45
4127,1225,2,20,2023-05-17 10:00:00,17.62
4128,540,24,18,2023-01-30 20:00:00,65.51
4129,1571,15,15,2023-07-31 16:00:00,80.59
4130,1017,7,18,2023-02-07 07:00:00,46.0
4131,1661,1,24,2023-04-16 23:00:00,85.93
4132,394,5,23,2023-11-20 19:00:00,16.71
4133,833,10,12,2023-07-13 05:00:00,104.31
4134,1066,22,23,2023-12-03 02:00:00,99.82
4135,597,21,21,2023-05-29 01:00:00,118.4
4136,393,4,8,2023-02-26 05:00:00,113.02
4137,700,14,2,2023-05-05 10:00:00,49.18
4138,1647,13,2,2023-10-27 20:00:00,53.92
4139,1807,1,5,2023-03-30 10:00:00,92.06
4140,441,16,1,2023-12-29 01:00:00,24.75
4141,1861,23,22,2023-12-02 06:00:00,44.54
4142,1641,9,4,2023-02-26 19:00:00,23.04
4143,1530,22,6,2023-01-13 19:00:00,60.04
4144,918,16,23,2023-04-25 15:00:00,70.72
4145,320,19,13,2023-11-21 06:00:00,33.23
4146,553,15,19,2023-02-22 16:00:00,12.93
4147,1239,14,11,2023-08-11 11:00:00,89.13
4148,1095,20,13,2023-11-09 15:00:00,12.2
4149,568,10,8,2023-09-01 16:00:00,117.07
4150,919,21,7,2023-01-21 13:00:00,34.38
4151,236,12,13,2023-03-26 05:00:00,83.03
4152,1305,1,1,2023-03-14 19:00:00,57.82
4153,987,21,6,2023-07-31 23:00:00,16.56
4154,1641,17,7,2023-05-18 14:00:00,61.94
4155,1926,9,16,2023-10-24 23:00:00,66.84
4156,1911,23,15,2023-07-29 06:00:00,104.02
4157,1186,19,20,2023-09-14 11:00:00,90.56
4158,1215,25,2,2023-09-25 01:00:00,18.72
4159,1033,18,23,2023-08-07 22:00:00,33.01
4160,60,7,16,2023-07-01 10:00:00,44.31
4161,893,9,17,2023-05-24 21:00:00,22.8
4162,1841,22,24,2023-04-15 20:00:00,60.26
4163,225,21,15,2023-09-10 21:00:00,118.27
4164,1843,12,3,2023-11-04 06:00:00,66.61
4165,700,7,4,2023-08-06 00:00:00,91.61
4166,582,14,12,2023-01-09 02:00:00,85.12
4167,1829,15,5,2023-06-28 19:00:00,103.49
4168,1311,15,17,2023-09-16 18:00:00,33.73
4169,994,6,6,2023-08-02 18:00:00,92.92
4170,169,21,10,2023-01-14 09:00:00,106.95
4171,1086,14,22,2023-10-07 09:00:00,28.87
4172,1373,2,18,2023-03-12 22:00:00,48.15
4173,1466,8,10,2023-02-04 14:00:00,116.71
4174,14,13,6,2023-12-16 04:00:00,95.89
4175,164,23,24,2023-08-22 14:00:00,41.08
4176,1444,6,6,2023-01-04 19:00:00,72.03
4177,757,5,20,2023-06-11 13:00:00,54.48
4178,1871,5,15,2023-04-08 08:00:00,63.9
4179,1544,25,4,2023-11-16 20:00:00,49.07
4180,1690,1,16,2023-03-07 20:00:00,40.73
4181,1572,9,22,2023-12-15 14:00:00,84.22
4182,1584,6,24,2023-08-30 08:00:00,95.64
4183,1621,20,8,2023-11-19 18:00:00,106.14
4184,1052,7,7,2023-01-20 17:00:00,27.09
4185,1732,9,19,2023-01-12 05:00:00,100.51
4186,446,5,17,2023-09-30 22:00:00,38.03
4187,1232,14,21,2023-01-29 21:00:00,57.01
4188,1494,5,13,2023-02-28 23:00:00,109.16
4189,716,8,15,2023-03-28 19:00:00,60.0
4190,976,7,2,2023-02-21 11:00:00,31.68
4191,819,13,10,2023-06-15 07:00:00,27.59
4192,104,13,13,2023-12-13 21:00:00,62.03
4193,742,8,18,2023-07-19 09:00:00,93.89
4194,426,11,23,2023-09-13 05:00:00,119.69
4195,1125,18,11,2023-10-04 10:00:00,96.61
4196,1565,25,13,2023-09-06 16:00:00,106.47
4197,639,19,19,2023-02-05 00:00:00,92.26
4198,850,6,24,2023-07-31 19:00:00,108.5
4199,1546,22,24,2023-03-02 21:00:00,18.39
4200,1130,2,22,2023-07-25 14:00:00,112.29
4201,1703,13,5,2023-05-25 16:00:00,53.6
4202,769,23,3,2023-10-26 11:00:00,111.38
4203,1831,25,19,2023-10-01 23:00:00,18.33
4204,277,11,23,2023-07-21 19:00:00,88.68
4205,1089,1,13,2023-11-19 11:00:00,90.93
4206,1807,24,5,2023-04-15 13:00:00,119.66
4207,900,2,12,2023-09-08 22:00:00,94.57
4208,188,17,14,2023-03-26 22:00:00,52.08
4209,1341,8,6,2023-03-19 02:00:00,71.3
4210,1940,2,22,2023-11-06 16:00:00,50.32
4211,1162,6,9,2023-04-13 05:00:00,31.56
4212,1367,22,17,2023-05-06 16:00:00,37.34
4213,105,5,8,2023-10-04 01:00:00,34.42
4214,546,16,13,2023-11-05 12:00:00,70.37
4215,380,8,5,2023-06-16 19:00:00,109.68
4216,110,19,22,2023-04-07 09:00:00,110.4
4217,1968,16,22,2023-07-12 15:00:00,16.02
4218,545,13,17,2023-05-12 19:00:00,18.79
4219,354,20,3,2023-10-27 10:00:00,36.96
4220,743,7,6,2023-10-20 07:00:00,38.06
4221,317,16,14,2023-11-21 06:00:00,20.44
4222,1290,23,15,2023-08-06 06:00:00,52.73
4223,1718,16,14,2023-12-26 05:00:00,74.65
4224,1876,12,11,2023-10-17 02:00:00,73.6
4225,1089,14,11,2023-05-05 12:00:00,69.78
4226,333,24,9,2023-08-03 20:00:00,47.25
4227,1537,18,6,2023-08-18 16:00:00,87.71
4228,1157,18,15,2023-04-08 22:00:00,100.91
4229,592,16,12,2023-06-16 04:00:00,48.09
4230,783,20,6,2023-04-30 14:00:00,19.41
4231,1777,16,1,2023-09-28 07:00:00,42.6
4232,540,13,16,2023-05-02 06:00:00,25.11
4233,735,9,20,2023-07-12 05:00:00,61.41
4234,1559,9,15,2023-04-30 08:00:00,27.15
4235,1520,13,2,2023-02-12 09:00:00,60.91
4236,621,4,17,2023-07-15 10:00:00,34.31
4237,619,9,3,2023-12-15 21:00:00,91.26
4238,1681,15,3,2023-10-09 15:00:00,13.03
4239,1393,14,5,2023-04-13 03:00:00,71.02
4240,1890,19,17,2023-03-23 08:00:00,28.64
4241,909,12,23,2023-07-15 20:00:00,10.11
4242,1934,21,17,2023-12-19 06:00:00,105.61
4243,1675,25,20,2023-09-16 21:00:00,83.87
4244,1820,6,6,2023-01-28 12:00:00,20.88
4245,1834,3,1,2023-02-24 19:00:00,83.05
4246,992,25,7,2023-11-04 13:00:00,77.28
4247,99,22,15,2023-05-02 15:00:00,62.07
4248,317,20,7,2023-03-28 08:00:00,56.12
4249,123,16,19,2023-08-15 18:00:00,107.58
4250,1344,20,20,2023-03-26 03:00:00,36.97
4251,799,24,22,2023-10-04 01:00:00,53.81
4252,1617,23,11,2023-02-03 23:00:00,46.2
4253,1519,17,23,2023-07-19 01:00:00,94.83
4254,457,16,14,2023-07-17 06:00:00,110.81
4255,522,6,13,2023-06-01 05:00:00,103.48
4256,520,8,20,2023-04-25 17:00:00,97.75
4257,917,19,9,2023-09-29 01:00:00,118.55
4258,717,25,9,2023-07-15 05:00:00,86.69
4259,315,2,16,2023-01-09 09:00:00,92.62
4260,1970,14,12,2023-02-11 20:00:00,118.11
4261,709,22,10,2023-02-24 16:00:00,10.77
4262,710,12,6,2023-03-26 09:00:00,79.75
4263,1566,17,18,2023-05-11 13:00:00,91.29
4264,1503,15,2,2023-06-25 21:00:00,110.96
4265,1937,18,20,2023-09-16 00:00:00,107.22
4266,1995,16,9,2023-06-02 23:00:00,102.62
4267,1044,13,19,2023-07-25 21:00:00,114.04
4268,560,21,6,2023-03-08 20:00:00,69.11
4269,969,17,2,2023-03-21 06:00:00,10.76
4270,1154,8,15,2023-07-11 04:00:00,11.22
4271,1317,1,17,2023-12-07 00:00:00,69.91
4272,1921,25,16,2023-04-08 21:00:00,57.88
4273,1156,3,21,2023-07-30 19:00:00,59.64
4274,356,16,8,2023-11-27 08:00:00,54.04
4275,1078,2,10,2023-10-24 16:00:00,110.95
4276,890,15,10,2023-07-01 20:00:00,49.51
4277,793,1,18,2023-07-16 15:00:00,104.18
4278,1411,9,10,2023-09-18 03:00:00,109.32
4279,265,16,9,2023-12-03 17:00:00,64.95
4280,982,4,24,2023-04-22 13:00:00,59.16
4281,1239,12,19,2023-01-23 19:00:00,93.71
4282,1484,1,1,2023-12-23 06:00:00,87.88
4283,1482,1,4,2023-05-21 01:00:00,46.14
4284,802,7,24,2023-03-22 04:00:00,21.28
4285,43,18,3,2023-08-07 11:00:00,39.13
4286,1610,23,10,2023-07-13 15:00:00,24.41
4287,862,23,12,2023-10-06 09:00:00,42.42
4288,1302,15,18,2023-04-23 13:00:00,38.8
4289,1862,25,23,2023-01-18 13:00:00,80.15
4290,1778,13,20,2023-01-14 23:00:00,114.99
4291,1154,16,6,2023-01-03 08:00:00,85.43
4292,350,7,21,2023-06-14 14:00:00,111.93
4293,1730,16,2,2023-10-21 23:00:00,96.25
4294,1568,13,10,2023-05-12 03:00:00,90.07
4295,1130,14,2,2023-05-28 09:00:00,55.55
4296,912,17,9,2023-09-25 20:00:00,45.73
4297,1740,12,10,2023-01-31 01:00:00,103.09
4298,1,24,2,2023-01-17 01:00:00,109.59
4299,1781,24,8,2023-04-28 09:00:00,59.71
4300,584,20,24,2023-11-06 10:00:00,11.0
4301,432,13,17,2023-10-24 11:00:00,97.18
4302,1330,24,17,2023-01-11 19:00:00,41.36
4303,1933,20,4,2023-07-07 00:00:00,11.09
4304,1551,15,18,2023-11-11 00:00:00,98.55
4305,53,24,12,2023-05-16 15:00:00,66.92
4306,940,21,17,2023-06-18 16:00:00,85.37
4307,520,4,9,2023-05-12 13:00:00,110.62
4308,1354,22,19,2023-01-20 20:00:00,69.53
4309,1582,2,14,2023-08-09 03:00:00,65.35
4310,1349,18,14,2023-04-09 07:00:00,41.97
4311,1138,2,17,2023-11-05 13:00:00,43.57
4312,147,25,2,2023-12-01 08:00:00,97.62
4313,1190,15,8,2023-02-22 13:00:00,59.39
4314,1403,19,5,2023-09-21 11:00:00,27.99
4315,1163,15,7,2023-09-05 09:00:00,20.4
4316,629,20,22,2023-03-07 22:00:00,62.02
4317,299,10,16,2023-03-04 10:00:00,61.15
4318,1300,24,16,2023-12-30 10:00:00,81.88
4319,1940,20,17,2023-04-03 01:00:00,61.82
4320,789,11,22,2023-06-19 07:00:00,25.78
4321,850,10,7,2023-10-29 04:00:00,65.86
4322,1849,23,20,2023-08-25 02:00:00,109.75
4323,178,5,8,2023-12-28 17:00:00,27.54
4324,842,9,8,2023-12-08 12:00:00,85.87
4325,1378,20,23,2023-12-11 11:00:00,75.32
4326,1178,19,11,2023-08-12 20:00:00,92.34
4327,1950,13,15,2023-09-14 06:00:00,26.57
4328,1225,18,18,2023-01-20 16:00:00,113.58
4329,878,17,6,2023-02-04 21:00:00,78.31
4330,1139,6,22,2023-02-19 10:00:00,103.18
4331,1695,10,12,2023-09-27 05:00:00,37.13
4332,1578,2,15,2023-03-03 17:00:00,91.34
4333,759,24,23,2023-11-17 19:00:00,95.91
4334,1092,6,6,2023-11-02 12:00:00,53.72
4335,1469,21,18,2023-01-10 15:00:00,52.23
4336,445,13,24,2023-01-14 15:00:00,82.36
4337,1350,18,20,2023-09-23 21:00:00,20.27
4338,1870,7,9,2023-08-07 07:00:00,90.92
4339,708,2,8,2023-02-09 13:00:00,14.72
4340,602,14,14,2023-10-21 06:00:00,30.96
4341,1647,5,19,2023-12-02 08:00:00,83.06
4342,1904,18,19,2023-04-06 17:00:00,20.82
4343,1383,11,8,2023-02-24 11:00:00,116.9
4344,145,10,2,2023-12-16 13:00:00,105.52
4345,275,11,4,2023-04-26 19:00:00,78.89
4346,509,2,6,2023-11-01 22:00:00,100.1
4347,1203,15,3,2023-05-20 00:00:00,107.63
4348,753,7,3,2023-08-11 07:00:00,38.54
4349,1862,9,19,2023-12-17 07:00:00,103.44
4350,1855,5,11,2023-11-09 14:00:00,31.43
4351,477,7,10,2023-11-10 14:00:00,55.47
4352,1867,20,12,2023-03-10 17:00:00,71.41
4353,2000,2,14,2023-04-30 06:00:00,88.53
4354,1438,3,18,2023-02-08 05:00:00,13.32
4355,1177,2,24,2023-12-15 01:00:00,41.96
4356,1128,21,9,2023-06-22 09:00:00,76.94
4357,1099,22,15,2023-11-03 03:00:00,49.31
4358,1152,23,24,2023-08-16 01:00:00,95.25
4359,1735,19,3,2023-08-25 18:00:00,81.68
4360,666,4,23,2023-04-28 03:00:00,35.78
4361,568,24,11,2023-05-23 13:00:00,26.05
4362,1814,20,10,2023-06-25 15:00:00,79.2
4363,1369,7,18,2023-04-24 09:00:00,59.55
4364,531,22,4,2023-12-13 10:00:00,28.59
4365,159,7,13,2023-05-16 13:00:00,45.9
4366,1562,17,6,2023-02-02 20:00:00,43.34
4367,1450,19,21,2023-01-11 16:00:00,21.89
4368,681,22,13,2023-06-17 17:00:00,70.16
4369,23,16,20,2023-09-06 04:00:00,94.0
4370,1071,3,5,2023-10-08 21:00:00,73.3
4371,525,15,20,2023-06-02 06:00:00,100.89
4372,729,14,14,2023-11-16 04:00:00,24.03
4373,1858,15,13,2023-05-16 11:00:00,57.92
4374,1730,14,14,2023-08-08 12:00:00,77.04
4375,144,7,8,2023-10-27 00:00:00,84.36
4376,1609,25,16,2023-11-12 02:00:00,86.54
4377,668,3,13,2023-07-04 10:00:00,90.19
4378,1613,17,24,2023-06-13 15:00:00,81.66
4379,1443,10,15,2023-08-10 22:00:00,20.37
4380,681,15,19,2023-03-31 16:00:00,86.48
4381,973,6,1,2023-11-25 16:00:00,89.73
4382,799,17,22,2023-08-17 02:00:00,119.28
4383,85,17,2,2023-01-21 08:00:00,86.27
4384,416,14,18,2023-03-17 22:00:00,85.55
4385,694,24,19,2023-11-20 08:00:00,66.63
4386,482,25,8,2023-08-23 06:00:00,105.47
4387,456,18,3,2023-05-11 01:00:00,119.65
4388,827,25,23,2023-06-07 06:00:00,95.69
4389,297,5,14,2023-09-26 14:00:00,77.38
4390,1136,8,9,2023-05-24 20:00:00,18.69
4391,1986,7,8,2023-08-17 09:00:00,89.94
